date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:36:53	197339/197339	---MCZ	200	added ('OK')	application/javascript	etag:W/%22e01de2601b3fdb1:0%22	https://www.gfsd.org/uploaded/themes/default_24/main.js?1733838176	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/uploaded/themes/default_24/main3cfd.js	(from https://www.gfsd.org/departments-services/safety-culture/glens-falls-elementary-schools-code-of-conduct)
18:36:53	652/652	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Apr%202025%2022:37:08%20GMT	https://www.gfsd.org/fs/pages/1297	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/1297	(from https://www.gfsd.org/departments-services/safety-culture/dignity-for-all-students-dasa)
18:36:53	664/664	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Apr%202025%2022:37:08%20GMT	https://www.gfsd.org/fs/pages/1251	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/1251	(from https://www.gfsd.org/departments-services/safety-culture/dignity-for-all-students-dasa)
18:36:53	654/654	---MC-	302	error ('Found')	text/html	date:Thu,%2024%20Apr%202025%2022:37:08%20GMT	https://www.gfsd.org/fs/resource-manager/view/f22d68f2-94dc-46f7-acf2-1c25c135a415	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/resource-manager/view/f22d68f2-94dc-46f7-acf2-1c25c135a415	(from https://www.gfsd.org/departments-services/safety-culture/dignity-for-all-students-dasa)
18:36:53	652/652	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Apr%202025%2022:37:09%20GMT	https://www.gfsd.org/fs/pages/1297	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/1297	(from https://www.gfsd.org/departments-services/safety-culture/dignity-for-all-students-dasa)
18:36:54	664/664	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Apr%202025%2022:37:09%20GMT	https://www.gfsd.org/fs/pages/1251	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/1251	(from https://www.gfsd.org/departments-services/safety-culture/dignity-for-all-students-dasa)
18:36:54	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.110.delayed	(from https://www.gfsd.org/departments-services/instructional-technology)
18:36:54	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.111.delayed	(from https://www.gfsd.org/departments-services/instructional-technology)
18:36:54	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.112.delayed	(from https://www.gfsd.org/departments-services/student-support)
18:36:54	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.113.delayed	(from https://www.gfsd.org/departments-services/student-support)
18:36:54	610/610	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Apr%202025%2022:37:09%20GMT	https://www.gfsd.org/fs/pages/1256	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/1256	(from https://www.gfsd.org/departments-services/student-support)
18:36:54	621/621	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Apr%202025%2022:37:09%20GMT	https://www.gfsd.org/fs/pages/1259	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/1259	(from https://www.gfsd.org/departments-services/student-support)
18:36:54	621/621	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Apr%202025%2022:37:10%20GMT	https://www.gfsd.org/fs/pages/1259	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/1259	(from https://www.gfsd.org/departments-services/student-support)
18:36:55	671/671	---MC-	302	error ('Found')	text/html	date:Thu,%2024%20Apr%202025%2022:37:10%20GMT	https://www.gfsd.org/fs/resource-manager/view/a7570fc1-27d4-4bb9-a54d-ec4fb5a95658	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/resource-manager/view/a7570fc1-27d4-4bb9-a54d-ec4fb5a95658	(from https://www.gfsd.org/departments-services/student-support)
18:36:55	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.118.delayed	(from https://www.gfsd.org/departments-services/student-support/hope-committee)
18:36:55	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.119.delayed	(from https://www.gfsd.org/departments-services/student-support/hope-committee)
18:36:55	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.11a.delayed	(from https://www.gfsd.org/departments-services/human-resources)
18:36:55	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.11b.delayed	(from https://www.gfsd.org/departments-services/human-resources)
18:36:55	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.11c.delayed	(from https://www.gfsd.org/departments-services/human-resources/careers)
18:36:55	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.11d.delayed	(from https://www.gfsd.org/departments-services/human-resources/careers)
18:36:55	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.11e.delayed	(from https://www.gfsd.org/departments-services/human-resources/contact-us)
18:36:55	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.11f.delayed	(from https://www.gfsd.org/departments-services/human-resources/contact-us)
18:36:55	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.120.delayed	(from https://www.gfsd.org/directory)
18:36:55	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.121.delayed	(from https://www.gfsd.org/directory)
18:36:56	34094/34094	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Apr%202025%2022:37:11%20GMT	https://www.gfsd.org/directory?const_page=1&	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/directorye9c4.html	(from https://www.gfsd.org/directory)
18:36:57	34094/34094	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Apr%202025%2022:37:12%20GMT	https://www.gfsd.org/directory?const_page=2&	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/directoryb26c.html	(from https://www.gfsd.org/directory)
18:36:58	34094/34094	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Apr%202025%2022:37:13%20GMT	https://www.gfsd.org/directory?const_page=3&	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/directoryffd9.html	(from https://www.gfsd.org/directory)
18:36:59	34094/34094	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Apr%202025%2022:37:14%20GMT	https://www.gfsd.org/directory?const_page=6&	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/directoryb582.html	(from https://www.gfsd.org/directory)
18:37:00	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.127.delayed	(from https://www.gfsd.org/accessibility-statement)
18:37:00	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.128.delayed	(from https://www.gfsd.org/accessibility-statement)
18:37:00	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.129.delayed	(from https://www.gfsd.org/site-map)
18:37:00	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.12a.delayed	(from https://www.gfsd.org/site-map)
18:37:00	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.12b.delayed	(from https://www.gfsd.org/privacy-policy)
18:37:00	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.12c.delayed	(from https://www.gfsd.org/privacy-policy)
18:37:00	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.12d.delayed	(from https://www.gfsd.org/staff/workplace-sexual-harassment)
18:37:00	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.12e.delayed	(from https://www.gfsd.org/staff/workplace-sexual-harassment)
18:37:00	34094/34094	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Apr%202025%2022:37:15%20GMT	https://www.gfsd.org/directory?const_page=41&	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/directory9327.html	(from https://www.gfsd.org/directory)
18:37:00	683/683	---MC-	302	error ('Found')	text/html	date:Thu,%2024%20Apr%202025%2022:37:16%20GMT	https://www.gfsd.org/fs/resource-manager/view/d4143529-316d-439f-a94c-77e749554a16	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/resource-manager/view/d4143529-316d-439f-a94c-77e749554a16	(from https://www.gfsd.org/staff/workplace-sexual-harassment)
18:37:01	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.130.delayed	(from https://www.gfsd.org/p/~board/district-news/post/board-of-education-candidate-petitions-available)
18:37:01	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.131.delayed	(from https://www.gfsd.org/p/~board/district-news/post/board-of-education-candidate-petitions-available)
18:37:01	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.132.delayed	(from https://www.gfsd.org/p/~board/district-news/post/public-hearing-on-the-proposed-school-budget-may-12th)
18:37:01	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.133.delayed	(from https://www.gfsd.org/p/~board/district-news/post/public-hearing-on-the-proposed-school-budget-may-12th)
18:37:01	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.134.delayed	(from https://www.gfsd.org/p/~board/district-news/post/top-ten-celebrated-at-family-breakfast)
18:37:01	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.135.delayed	(from https://www.gfsd.org/p/~board/district-news/post/top-ten-celebrated-at-family-breakfast)
18:37:01	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.136.delayed	(from https://www.gfsd.org/p/~board/district-news/post/glens-falls-culinary-students-earn-top-honors-at-skillsusa-regional-competition)
18:37:01	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.137.delayed	(from https://www.gfsd.org/p/~board/district-news/post/glens-falls-culinary-students-earn-top-honors-at-skillsusa-regional-competition)
18:37:01	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.138.delayed	(from https://www.gfsd.org/p/~board/district-news/post/gfhs-artists-selected-for-the-hyde-collections-high-school-juried-show)
18:37:01	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.139.delayed	(from https://www.gfsd.org/p/~board/district-news/post/gfhs-artists-selected-for-the-hyde-collections-high-school-juried-show)
18:37:01	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.13a.delayed	(from https://www.gfsd.org/p/~board/district-news/post/big-cross-fourth-graders-win-regional-recognition-in-special-olympics-inclusion-contest)
18:37:01	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.13b.delayed	(from https://www.gfsd.org/p/~board/district-news/post/big-cross-fourth-graders-win-regional-recognition-in-special-olympics-inclusion-contest)
18:37:01	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.13c.delayed	(from https://www.gfsd.org/p/~board/district-news/post/gfhs-theatre-ensemble-shines)
18:37:01	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.13d.delayed	(from https://www.gfsd.org/p/~board/district-news/post/gfhs-theatre-ensemble-shines)
18:37:01	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.13e.delayed	(from https://www.gfsd.org/p/~board/district-news/post/watch-the-video-city-of-champions-parade-and-ceremony)
18:37:01	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.13f.delayed	(from https://www.gfsd.org/p/~board/district-news/post/watch-the-video-city-of-champions-parade-and-ceremony)
18:37:01	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.140.delayed	(from https://www.gfsd.org/p/~board/district-news/post/share-your-thoughts-in-the-capital-project-school-community-survey)
18:37:01	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.141.delayed	(from https://www.gfsd.org/p/~board/district-news/post/share-your-thoughts-in-the-capital-project-school-community-survey)
18:37:01	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.142.delayed	(from https://www.gfsd.org/p/~board/district-news/post/girls-night-out-builds-confidence-with-facts-and-fun)
18:37:01	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.143.delayed	(from https://www.gfsd.org/p/~board/district-news/post/girls-night-out-builds-confidence-with-facts-and-fun)
18:37:01	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.144.delayed	(from https://www.gfsd.org/p/~board/district-news/post/cast-with-care-club-donates-20-scarves-to-cr-wood-cancer-center)
18:37:01	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.145.delayed	(from https://www.gfsd.org/p/~board/district-news/post/cast-with-care-club-donates-20-scarves-to-cr-wood-cancer-center)
18:37:01	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.146.delayed	(from https://www.gfsd.org/p/~board/district-news/post/glens-falls-black-bears-are-your-back-to-back-new-york-state-class-a-boys-basketball-champions)
18:37:01	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.147.delayed	(from https://www.gfsd.org/p/~board/district-news/post/glens-falls-black-bears-are-your-back-to-back-new-york-state-class-a-boys-basketball-champions)
18:37:01	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.148.delayed	(from https://www.gfsd.org/p/~board/district-news/post/all-star-and-coach-of-the-year-honors-cap-a-championship-season-for-gf-swimming)
18:37:01	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.149.delayed	(from https://www.gfsd.org/p/~board/district-news/post/all-star-and-coach-of-the-year-honors-cap-a-championship-season-for-gf-swimming)
18:37:01	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.14a.delayed	(from https://www.gfsd.org/p/~board/district-news/post/glens-falls-vex-robotics-teams-compete-at-state-championships)
18:37:01	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.14b.delayed	(from https://www.gfsd.org/p/~board/district-news/post/glens-falls-vex-robotics-teams-compete-at-state-championships)
18:37:01	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.14c.delayed	(from https://www.gfsd.org/p/~board/district-news/post/47-new-members-inducted-into-national-honor-society)
18:37:01	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.14d.delayed	(from https://www.gfsd.org/p/~board/district-news/post/47-new-members-inducted-into-national-honor-society)
18:37:01	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.14e.delayed	(from https://www.gfsd.org/p/~board/district-news/post/glens-falls-csd-hosts-2nd-annual-bike-scooter-and-helmet-swap)
18:37:01	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.14f.delayed	(from https://www.gfsd.org/p/~board/district-news/post/glens-falls-csd-hosts-2nd-annual-bike-scooter-and-helmet-swap)
18:37:02	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.150.delayed	(from https://www.gfsd.org/p/~board/district-news/post/glens-falls-odyssey-of-the-mind-teams-shine-in-competition)
18:37:02	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.151.delayed	(from https://www.gfsd.org/p/~board/district-news/post/glens-falls-odyssey-of-the-mind-teams-shine-in-competition)
18:37:02	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.152.delayed	(from https://www.gfsd.org/p/~board/district-news/post/our-black-bears-care-about-first-responders-in-gf-nation)
18:37:02	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.153.delayed	(from https://www.gfsd.org/p/~board/district-news/post/our-black-bears-care-about-first-responders-in-gf-nation)
18:37:02	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.154.delayed	(from https://www.gfsd.org/p/~board/district-news/post/glens-falls-middle-school-students-explore-trade-careers-at-ecca-women-in-trades-event)
18:37:02	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.155.delayed	(from https://www.gfsd.org/p/~board/district-news/post/glens-falls-middle-school-students-explore-trade-careers-at-ecca-women-in-trades-event)
18:37:02	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.156.delayed	(from https://www.gfsd.org/p/~board/district-news/post/glens-falls-faculty-staff-and-students-raise-over-5400-for-south-high-marathon-dance)
18:37:02	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.157.delayed	(from https://www.gfsd.org/p/~board/district-news/post/glens-falls-faculty-staff-and-students-raise-over-5400-for-south-high-marathon-dance)
18:37:02	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.158.delayed	(from https://www.gfsd.org/p/~board/district-news/post/kevin-crossman-named-2025-capital-zone-middle-school-teacher-of-the-year)
18:37:02	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.159.delayed	(from https://www.gfsd.org/p/~board/district-news/post/kevin-crossman-named-2025-capital-zone-middle-school-teacher-of-the-year)
18:37:02	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.15a.delayed	(from https://www.gfsd.org/p/~board/district-news/post/district-students-showcase-reading-skills-at-regional-battle-of-the-books-big-cross-3rd-grade-takes-second)
18:37:02	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.15b.delayed	(from https://www.gfsd.org/p/~board/district-news/post/district-students-showcase-reading-skills-at-regional-battle-of-the-books-big-cross-3rd-grade-takes-second)
18:37:02	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.15c.delayed	(from https://www.gfsd.org/p/~board/district-news/post/all-in-for-students-kensingtons-shannon-fox-named-teacher-of-the-week)
